model,game_id,success,distance_group,target_property,distance,positive_testing_bias,positive_testing_queries,negative_testing_queries,total_test_queries,oracle_annotation_count,oracle_error_count,oracle_any_error,oracle_error_rate,sampled_test_oracle_error,sampled_guess_oracle_error
gpt-5.2-chat,62,True,close,animal,3,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,16152,True,deep,plant,6,0.2,1,4,5,2,0,False,0.0,False,False
gpt-5.2-chat,9624,True,close,body_part,3,0.2,1,4,5,2,1,True,0.5,True,False
gpt-5.2-chat,4779,False,close,artifact,4,0.35714285714285715,5,9,14,2,0,False,0.0,False,False
gpt-5.2-chat,17775,True,close,plant,4,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,4032,True,close,body_part,3,0.5,2,2,4,2,0,False,0.0,False,False
gpt-5.2-chat,15613,False,close,plant,4,0.4666666666666667,7,8,15,2,0,False,0.0,False,False
gpt-5.2-chat,4784,True,close,artifact,4,0.5,2,2,4,2,0,False,0.0,False,False
gpt-5.2-chat,6359,False,close,artifact,4,0.35714285714285715,5,9,14,2,0,False,0.0,False,False
gpt-5.2-chat,9457,True,close,body_part,4,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,10529,True,deep,food,6,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,6575,False,deep,artifact,7,0.625,10,6,16,2,0,False,0.0,False,False
gpt-5.2-chat,3411,True,deep,animal,8,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,15245,True,deep,plant,5,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,10986,True,deep,food,6,0.0,0,5,5,2,0,False,0.0,False,False
gpt-5.2-chat,4368,True,deep,body_part,5,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
gpt-5.2-chat,11263,True,close,food,4,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,16864,True,close,plant,4,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,17361,True,deep,plant,6,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,1551,True,deep,body_part,5,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,16096,True,deep,plant,6,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,9650,True,deep,body_part,5,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,4313,True,deep,body_part,5,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,17047,True,close,plant,3,0.5,1,1,2,2,0,False,0.0,False,False
gpt-5.2-chat,11006,False,close,food,4,0.6875,11,5,16,2,0,False,0.0,False,False
gpt-5.2-chat,9433,True,close,body_part,4,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,15508,True,close,plant,3,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,1261,True,close,animal,3,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,11459,False,deep,food,6,0.5,7,7,14,2,0,False,0.0,False,False
gpt-5.2-chat,11921,False,close,food,4,0.29411764705882354,5,12,17,2,0,False,0.0,False,False
gpt-5.2-chat,15790,False,deep,plant,7,0.4375,7,9,16,2,0,False,0.0,False,False
gpt-5.2-chat,11384,True,close,food,3,0.14285714285714285,1,6,7,2,0,False,0.0,False,False
gpt-5.2-chat,6380,False,close,artifact,3,0.5333333333333333,8,7,15,2,0,False,0.0,False,False
gpt-5.2-chat,6606,True,deep,artifact,8,0.5384615384615384,7,6,13,2,0,False,0.0,False,False
gpt-5.2-chat,11016,True,deep,food,6,0.4,2,3,5,2,0,False,0.0,False,False
gpt-5.2-chat,1725,True,deep,animal,8,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,1066,True,close,animal,4,0.0,0,2,2,2,0,False,0.0,False,False
gpt-5.2-chat,6543,False,deep,artifact,7,0.5714285714285714,8,6,14,2,0,False,0.0,False,False
gpt-5.2-chat,11697,False,deep,food,5,0.6875,11,5,16,2,0,False,0.0,False,False
gpt-5.2-chat,5807,False,deep,artifact,5,0.6666666666666666,10,5,15,2,0,False,0.0,False,False
gpt-5.2-chat,9949,False,deep,body_part,6,0.07692307692307693,1,12,13,2,0,False,0.0,False,False
gpt-5.2-chat,17257,True,close,plant,3,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,1136,True,deep,animal,6,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,12016,True,close,food,4,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,10981,True,deep,food,5,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,546,True,close,animal,4,0.6,3,2,5,2,0,False,0.0,False,False
gpt-5.2-chat,16249,True,deep,plant,7,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,6347,False,close,artifact,4,0.5333333333333333,8,7,15,2,0,False,0.0,False,False
gpt-5.2-chat,3947,True,deep,animal,5,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,357,True,close,animal,4,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,5506,False,close,artifact,4,0.7777777777777778,14,4,18,2,0,False,0.0,False,False
gpt-5.2-chat,4288,True,deep,body_part,5,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
gpt-5.2-chat,4458,True,deep,body_part,5,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,9334,True,close,body_part,4,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,819,True,deep,animal,6,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,3172,True,close,animal,3,0.6666666666666666,2,1,3,2,0,False,0.0,False,False
gpt-5.2-chat,3852,True,deep,animal,6,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,3966,True,deep,animal,7,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,17248,True,deep,plant,6,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,15310,False,close,plant,4,0.6666666666666666,10,5,15,2,0,False,0.0,False,False
gpt-5.2-chat,10994,True,close,food,4,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,2971,True,deep,animal,7,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,10237,True,deep,food,5,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,12095,True,deep,food,5,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,5224,True,deep,artifact,5,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,658,True,close,animal,4,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,1943,True,deep,animal,8,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,16414,True,close,plant,3,0.25,1,3,4,2,0,False,0.0,False,False
gpt-5.2-chat,4348,False,deep,body_part,5,0.5625,9,7,16,2,0,False,0.0,False,False
gpt-5.2-chat,10838,True,close,food,4,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,9596,True,close,body_part,3,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,3743,True,deep,animal,5,0.2,1,4,5,2,0,False,0.0,False,False
gpt-5.2-chat,4875,False,deep,artifact,5,0.7777777777777778,14,4,18,2,0,False,0.0,False,False
gpt-5.2-chat,11376,True,close,food,3,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,5516,False,close,artifact,4,0.5294117647058824,9,8,17,2,0,False,0.0,False,False
gpt-5.2-chat,15598,True,deep,plant,7,0.0,0,5,5,2,0,False,0.0,False,False
gpt-5.2-chat,11059,True,deep,food,5,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,2806,True,close,animal,3,0.0,0,2,2,2,0,False,0.0,False,False
gpt-5.2-chat,6607,False,deep,artifact,7,0.26666666666666666,4,11,15,2,0,False,0.0,False,False
gpt-5.2-chat,3192,True,close,animal,4,0.2,1,4,5,2,0,False,0.0,False,False
gpt-5.2-chat,16469,False,close,plant,4,0.3125,5,11,16,2,0,False,0.0,False,False
gpt-5.2-chat,5184,True,deep,artifact,5,0.42857142857142855,3,4,7,2,0,False,0.0,False,False
gpt-5.2-chat,5652,False,deep,artifact,5,0.3076923076923077,4,9,13,2,0,False,0.0,False,False
gpt-5.2-chat,4465,True,close,body_part,3,1.0,3,0,3,2,0,False,0.0,False,False
gpt-5.2-chat,5757,True,deep,artifact,6,0.16666666666666666,2,10,12,2,0,False,0.0,False,False
gpt-5.2-chat,10074,True,deep,body_part,5,0.0,0,3,3,2,0,False,0.0,False,False
gpt-5.2-chat,5265,False,close,artifact,4,0.6666666666666666,10,5,15,2,0,False,0.0,False,False
gpt-5.2-chat,4450,True,close,body_part,3,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,5653,False,close,artifact,4,0.6470588235294118,11,6,17,2,0,False,0.0,False,False
gpt-5.2-chat,6396,True,close,artifact,3,0.3333333333333333,3,6,9,2,0,False,0.0,False,False
gpt-5.2-chat,4020,False,close,body_part,3,0.21428571428571427,3,11,14,2,0,False,0.0,False,False
gpt-5.2-chat,10858,True,close,food,4,0.0,0,4,4,2,0,False,0.0,False,False
gpt-5.2-chat,15611,True,deep,plant,6,0.26666666666666666,4,11,15,2,0,False,0.0,False,False
gpt-5.2-chat,12377,True,deep,food,6,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
gpt-5.2-chat,9670,True,deep,body_part,5,0.16666666666666666,1,5,6,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9616,True,close,body_part,3,1.0,11,0,11,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,16467,False,deep,plant,6,0.8333333333333334,10,2,12,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11199,True,close,food,4,0.6666666666666666,4,2,6,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,16120,False,close,plant,3,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,1154,False,close,animal,4,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,62,False,close,animal,3,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,16152,False,deep,plant,6,1.0,12,0,12,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9624,False,close,body_part,3,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4779,False,close,artifact,4,0.9090909090909091,10,1,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,17775,False,close,plant,4,0.9166666666666666,11,1,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4032,False,close,body_part,3,0.9090909090909091,10,1,11,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,15613,False,close,plant,4,0.75,9,3,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4784,False,close,artifact,4,1.0,11,0,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,6359,True,close,artifact,4,0.75,3,1,4,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9457,True,close,body_part,4,0.8333333333333334,5,1,6,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,10529,False,deep,food,6,1.0,11,0,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,6575,False,deep,artifact,7,0.6363636363636364,7,4,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,3411,False,deep,animal,8,0.75,9,3,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,15245,False,deep,plant,5,0.9166666666666666,11,1,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,10986,False,deep,food,6,1.0,12,0,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4368,True,deep,body_part,5,0.8333333333333334,10,2,12,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11263,True,close,food,4,0.5,1,1,2,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,16864,True,close,plant,4,0.875,7,1,8,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,17361,True,deep,plant,6,0.6666666666666666,2,1,3,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,1551,True,deep,body_part,5,0.5,4,4,8,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,16096,False,deep,plant,6,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9650,True,deep,body_part,5,0.8,4,1,5,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4313,True,deep,body_part,5,0.75,3,1,4,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,17047,False,close,plant,3,0.9166666666666666,11,1,12,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11006,True,close,food,4,1.0,9,0,9,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9433,True,close,body_part,4,0.6666666666666666,2,1,3,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,15508,True,close,plant,3,1.0,10,0,10,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,1261,True,close,animal,3,0.8888888888888888,8,1,9,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11459,True,deep,food,6,0.5714285714285714,4,3,7,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11921,True,close,food,4,0.6666666666666666,2,1,3,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,15790,False,deep,plant,7,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11384,True,close,food,3,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,6380,True,close,artifact,3,0.6666666666666666,2,1,3,2,2,True,1.0,True,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,6606,False,deep,artifact,8,1.0,11,0,11,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11016,False,deep,food,6,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,1725,True,deep,animal,8,0.6,6,4,10,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,1066,False,close,animal,4,0.5833333333333334,7,5,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,6543,False,deep,artifact,7,0.9090909090909091,10,1,11,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11697,False,deep,food,5,1.0,12,0,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5807,False,deep,artifact,5,1.0,12,0,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9949,True,deep,body_part,6,0.8,4,1,5,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,17257,False,close,plant,3,0.9166666666666666,11,1,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,1136,False,deep,animal,6,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,12016,True,close,food,4,0.6666666666666666,2,1,3,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,10981,False,deep,food,5,0.9090909090909091,10,1,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,546,False,close,animal,4,0.7272727272727273,8,3,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,16249,False,deep,plant,7,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,6347,False,close,artifact,4,0.6666666666666666,8,4,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,3947,False,deep,animal,5,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,357,True,close,animal,4,0.6666666666666666,4,2,6,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5506,False,close,artifact,4,0.8333333333333334,10,2,12,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4288,True,deep,body_part,5,0.6666666666666666,2,1,3,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4458,False,deep,body_part,5,0.9,9,1,10,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9334,True,close,body_part,4,0.8333333333333334,5,1,6,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,819,False,deep,animal,6,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,3172,False,close,animal,3,0.9166666666666666,11,1,12,2,1,True,0.5,True,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,3852,False,deep,animal,6,1.0,11,0,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,3966,False,deep,animal,7,0.5833333333333334,7,5,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,17248,True,deep,plant,6,1.0,7,0,7,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,15310,False,close,plant,4,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,10994,False,close,food,4,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,2971,False,deep,animal,7,0.9090909090909091,10,1,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,10237,False,deep,food,5,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,12095,True,deep,food,5,1.0,6,0,6,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5224,False,deep,artifact,5,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,658,False,close,animal,4,0.75,9,3,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,1943,False,deep,animal,8,0.6363636363636364,7,4,11,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,16414,False,close,plant,3,0.5454545454545454,6,5,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4348,True,deep,body_part,5,0.5,4,4,8,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,10838,True,close,food,4,0.5,2,2,4,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9596,False,close,body_part,3,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,3743,False,deep,animal,5,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4875,False,deep,artifact,5,1.0,12,0,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11376,False,close,food,3,0.9166666666666666,11,1,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5516,False,close,artifact,4,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,15598,False,deep,plant,7,0.5833333333333334,7,5,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,11059,False,deep,food,5,1.0,11,0,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,2806,False,close,animal,3,0.6153846153846154,8,5,13,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,6607,False,deep,artifact,7,1.0,12,0,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,3192,False,close,animal,4,0.9166666666666666,11,1,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,16469,False,close,plant,4,0.8181818181818182,9,2,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5184,False,deep,artifact,5,1.0,11,0,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5652,False,deep,artifact,5,0.7272727272727273,8,3,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4465,True,close,body_part,3,1.0,3,0,3,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5757,False,deep,artifact,6,0.6666666666666666,8,4,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,10074,True,deep,body_part,5,0.8571428571428571,6,1,7,2,1,True,0.5,False,True
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5265,False,close,artifact,4,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4450,True,close,body_part,3,1.0,2,0,2,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,5653,False,close,artifact,4,0.6666666666666666,8,4,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,6396,False,close,artifact,3,0.8333333333333334,10,2,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,4020,False,close,body_part,3,1.0,11,0,11,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,10858,False,close,food,4,0.75,9,3,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,15611,False,deep,plant,6,1.0,10,0,10,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,12377,False,deep,food,6,0.75,9,3,12,2,0,False,0.0,False,False
meta-llama_Llama-4-Maverick-17B-128E-Instruct-FP8,9670,True,deep,body_part,5,1.0,11,0,11,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,9616,True,close,body_part,3,0.5833333333333334,7,5,12,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,16467,True,deep,plant,6,0.5,3,3,6,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,11199,False,close,food,4,0.8571428571428571,12,2,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,16120,False,close,plant,3,0.4,6,9,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,1154,True,close,animal,4,0.6923076923076923,9,4,13,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,62,False,close,animal,3,0.6842105263157895,13,6,19,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,16152,False,deep,plant,6,0.8333333333333334,15,3,18,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,9624,True,close,body_part,3,0.375,3,5,8,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4779,False,close,artifact,4,0.7857142857142857,11,3,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,17775,True,close,plant,4,0.7857142857142857,11,3,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4032,False,close,body_part,3,0.4166666666666667,5,7,12,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,15613,False,close,plant,4,0.4,6,9,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4784,False,close,artifact,4,0.7857142857142857,11,3,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,6359,False,close,artifact,4,0.75,12,4,16,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,9457,False,close,body_part,4,0.625,10,6,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,10529,False,deep,food,6,1.0,14,0,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,6575,False,deep,artifact,7,0.7647058823529411,13,4,17,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,3411,False,deep,animal,8,0.6666666666666666,12,6,18,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,15245,False,deep,plant,5,0.9285714285714286,13,1,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,10986,True,deep,food,6,0.7,7,3,10,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,4368,False,deep,body_part,5,0.5333333333333333,8,7,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,11263,False,close,food,4,0.6666666666666666,8,4,12,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,16864,False,close,plant,4,0.5625,9,7,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,17361,True,deep,plant,6,0.8,4,1,5,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,1551,True,deep,body_part,5,1.0,3,0,3,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,16096,False,deep,plant,6,0.5625,9,7,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,9650,True,deep,body_part,5,1.0,11,0,11,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,4313,True,deep,body_part,5,0.6,3,2,5,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,17047,False,close,plant,3,0.7333333333333333,11,4,15,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,11006,True,close,food,4,0.75,3,1,4,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,9433,False,close,body_part,4,0.4117647058823529,7,10,17,2,0,False,0.0,False,False
